time_offset,end_time,speed,pkg_name,start_time,count,sample_position_type,calorie,distance,datauuid,deviceuuid,update_time,create_time
19800000,50:00.0,1.4432167,com.sec.android.app.shealth,49:00.0,26,,1.1100001,18.829998,14335f88-06bb-4e66-bb85-6015fd9f918d,MdS75U+XxL,49:29.4,49:22.9
19800000,51:00.0,4.361111,com.sec.android.app.shealth,50:00.0,6,,0.45,5.2,1929467d-3526-4ec4-8e65-fb2ec3655cb4,MdS75U+XxL,50:52.3,50:52.3
19800000,52:00.0,1.5299233,com.sec.android.app.shealth,51:00.0,104,,4.2899985,80.47001,6d135137-f117-4e4e-8ee5-b1d76cc3cbd2,MdS75U+XxL,51:59.8,51:18.1
19800000,53:00.0,1.4094443,com.sec.android.app.shealth,52:00.0,111,,4.469998,82.380005,8510bb5d-614c-4d38-b8bf-c4fb188f9d22,MdS75U+XxL,53:20.3,52:00.5
19800000,54:00.0,1.4035778,com.sec.android.app.shealth,53:00.0,110,,4.429999,80.560005,6af3bb63-95cb-492d-a9d1-df32e59b2d0d,MdS75U+XxL,53:59.8,53:21.3
19800000,55:00.0,2.147839,com.sec.android.app.shealth,54:00.0,120,,6.7699995,111.23,05f4b84a-210a-4e3e-b68a-968fbf4d17d1,MdS75U+XxL,54:59.8,54:00.6
19800000,56:00.0,1.3111073,com.sec.android.app.shealth,55:00.0,110,,4.3999996,78.32001,14360c78-063c-47b9-b73e-d426de4eba9b,MdS75U+XxL,55:59.6,55:00.7
19800000,57:00.0,1.5236591,com.sec.android.app.shealth,56:00.0,115,,4.62,88.5,ce196d96-820d-4100-aaa6-6d40bb5b8ecb,MdS75U+XxL,01:39.8,56:00.7
19800000,58:00.0,1.8888888,com.sec.android.app.shealth,57:00.0,121,,5.45,105.36,666cf625-a0c7-4ab0-ae43-49ef628803c5,MdS75U+XxL,01:40.0,01:40.0
19800000,59:00.0,1.6111112,com.sec.android.app.shealth,58:00.0,112,,4.55,88.68,5f8a7d28-17b3-4b17-9dc9-80153e97cbca,MdS75U+XxL,01:40.4,01:40.4
19800000,00:00.0,1.8888888,com.sec.android.app.shealth,59:00.0,118,,5.22,101.57,d3ebd76c-776a-47e8-a203-94b1a60a22f0,MdS75U+XxL,01:40.8,01:40.8
19800000,01:00.0,2.6388888,com.sec.android.app.shealth,00:00.0,136,,8.92,137.94,7bd291cf-2fdd-46b4-85e0-7fe14c6637af,MdS75U+XxL,01:41.1,01:41.1
19800000,02:00.0,2.2386794,com.sec.android.app.shealth,01:00.0,66,,3.1899998,60.87,9fa1218c-99f5-4224-b50d-5dca1d9c1555,MdS75U+XxL,01:46.7,01:41.4
19800000,03:00.0,2.23286,com.sec.android.app.shealth,02:00.0,37,,1.7499996,33.83,242f416b-642c-4935-9291-ea64dfd47ee1,MdS75U+XxL,02:47.7,02:39.8
19800000,07:00.0,1.2129879,com.sec.android.app.shealth,06:00.0,68,,2.7999992,50.320004,1977ceb7-b882-425d-bf9b-72bbaa215e1c,MdS75U+XxL,06:37.7,06:07.1
19800000,09:00.0,1.6156279,com.sec.android.app.shealth,08:00.0,74,,3.05,58.010002,c787b8ac-bf0a-421c-bb71-0161b0fe342c,MdS75U+XxL,09:02.5,08:23.2
19800000,10:00.0,1.8333334,com.sec.android.app.shealth,09:00.0,39,,1.38,32.93,a62bc080-49ff-444a-a82a-c6c78b13630c,MdS75U+XxL,29:40.2,09:03.8
19800000,12:00.0,1.25,com.sec.android.app.shealth,11:00.0,10,,0.31,6.87,362a6153-7c59-4cf0-81f9-4d0f882752b5,MdS75U+XxL,29:43.1,29:40.2
19800000,12:00.0,1.5,com.sec.android.app.shealth,11:00.0,1,,0.03,0.77,79f7b272-5330-4516-b28d-1c05a76e606c,MdS75U+XxL,29:40.2,29:40.2
19800000,12:00.0,0.8055556,com.sec.android.app.shealth,11:00.0,1,,0.03,0.55,00432413-2a00-424c-ad83-fe6140768489,MdS75U+XxL,29:40.2,29:40.2
19800000,11:00.0,2.3055556,com.sec.android.app.shealth,10:00.0,14,,0.59,12.19,e89d293e-f398-475e-9a7e-e77d97856219,MdS75U+XxL,29:40.2,29:40.2
19800000,13:00.0,1.5555556,com.sec.android.app.shealth,12:00.0,6,,0.19,4.69,033da467-8a46-4f60-81ec-6fff594a20d4,MdS75U+XxL,29:43.2,29:43.2
19800000,13:00.0,3,com.sec.android.app.shealth,12:00.0,1,,0.04,1.06,b39aeb8f-b513-4175-a8ab-945df6ffe274,MdS75U+XxL,29:43.2,29:43.2
19800000,14:00.0,2.6666667,com.sec.android.app.shealth,13:00.0,14,,0.63,12.85,61eddf99-52ca-4ffe-a355-2f21a095b07c,MdS75U+XxL,29:44.7,29:43.7
19800000,14:00.0,1.6388888,com.sec.android.app.shealth,13:00.0,11,,0.39,8.32,9525d93b-b278-4613-a122-c8cb8604ad1e,MdS75U+XxL,29:43.8,29:43.8
19800000,14:00.0,1.5555556,com.sec.android.app.shealth,13:00.0,1,,0.03,0.78,79ee15f9-f240-475b-af93-a6d4dd116d41,MdS75U+XxL,29:43.8,29:43.8
19800000,14:00.0,3.5,com.sec.android.app.shealth,13:00.0,6,,0.24,6.72,233b2d52-efce-45dc-b869-dd655748b528,MdS75U+XxL,29:43.8,29:43.8
19800000,14:00.0,1.5555556,com.sec.android.app.shealth,13:00.0,1,,0.03,0.78,e3ca6b92-94f5-4806-a5f8-4b3de89cc3af,MdS75U+XxL,29:43.8,29:43.8
19800000,15:00.0,2.8888888,com.sec.android.app.shealth,14:00.0,38,,2.05,38.58,5f1f56c8-58b7-480d-a624-0f815189a124,MdS75U+XxL,29:44.7,29:44.7
19800000,16:00.0,1.6944444,com.sec.android.app.shealth,15:00.0,6,,0.2,5.03,6afce731-d588-4850-ace4-855192e3d41c,MdS75U+XxL,29:45.6,29:45.6
19800000,17:00.0,4.138889,com.sec.android.app.shealth,16:00.0,3,,0.13,3.74,e66e2cdf-581b-45d9-bf63-4ccb3cc23773,MdS75U+XxL,29:45.6,29:45.6
19800000,16:00.0,2.5833333,com.sec.android.app.shealth,15:00.0,89,,3.7,87.76,2eb788f1-4bb0-4003-9ec0-f1d33ecbc327,MdS75U+XxL,29:45.6,29:45.6
19800000,19:00.0,2.3333333,com.sec.android.app.shealth,18:00.0,21,,0.81,19.41,7991ced4-c666-4bc8-80cb-e022d9dce483,MdS75U+XxL,29:45.9,29:45.9
19800000,18:00.0,2.1111112,com.sec.android.app.shealth,17:00.0,28,,0.95,24.84,1b2a5f58-43eb-4bf2-b69d-c0a16e17cf37,MdS75U+XxL,29:46.0,29:46.0
19800000,37:00.0,1.4722222,com.sec.android.app.shealth,36:00.0,15,,1.71,11.69,ee3c2a34-e81e-4676-85c2-9be27650b3e7,MdS75U+XxL,39:45.0,39:45.0
19800000,38:00.0,1.8888887,com.sec.android.app.shealth,37:00.0,76,,3.2,63.74,5343bd79-463f-451c-8bf7-bb36ba3771de,MdS75U+XxL,39:46.1,39:46.1
19800000,39:00.0,2.3055556,com.sec.android.app.shealth,38:00.0,119,,7.11,113.95,ee0a321b-41e9-4336-8141-6d676674a26d,MdS75U+XxL,39:46.4,39:46.4
19800000,40:00.0,1.3531767,com.sec.android.app.shealth,39:00.0,25,,1.0500001,19.61,935ae2ed-255c-4818-b7ca-82cb13c6b962,MdS75U+XxL,40:09.3,39:47.3
19800000,41:00.0,1.5483221,com.sec.android.app.shealth,40:00.0,70,,2.8499987,53.929993,96acab7b-5f05-43a8-ac6a-f78d7aa2fe56,MdS75U+XxL,40:53.5,40:09.8
19800000,42:00.0,1.8888891,com.sec.android.app.shealth,41:00.0,87,,4.17,74.91,a8a9d171-1f1a-4444-ae47-5faa1532cad0,MdS75U+XxL,44:13.1,44:13.1
19800000,43:00.0,2.8611112,com.sec.android.app.shealth,42:00.0,83,,6.15,85.01,36c4cdad-2a71-44c6-a2f6-ef655fb76fc3,MdS75U+XxL,44:13.5,44:13.5
19800000,44:00.0,2.6944444,com.sec.android.app.shealth,43:00.0,58,,3.76,58.05,94493d4b-82c1-46c8-ba0e-616be54e30ef,MdS75U+XxL,44:13.8,44:13.8
19800000,45:00.0,2.8333333,com.sec.android.app.shealth,44:00.0,40,,2.02,38.33,f1f3cb4d-e5f3-4d8f-aea7-946f3d9c3c09,MdS75U+XxL,45:02.0,45:02.0
19800000,48:00.0,1.9722222,com.sec.android.app.shealth,47:00.0,61,,3.32,51.98,d01bb81f-51c2-4046-9511-68c227431a58,MdS75U+XxL,51:47.7,51:47.7
19800000,49:00.0,1.4444444,com.sec.android.app.shealth,48:00.0,9,,0.53,6.95,f908d7b9-bd26-4508-8d97-bfcc9ac7ae74,MdS75U+XxL,51:48.1,51:48.1
19800000,50:00.0,2.3055556,com.sec.android.app.shealth,49:00.0,31,,1.48,28.68,f0d3c4a4-6b24-4624-8e54-0840220adb91,MdS75U+XxL,51:48.4,51:48.4
19800000,51:00.0,1.8333334,com.sec.android.app.shealth,50:00.0,81,,3.66,70.57,4bd7ee74-d2bc-45c7-8b6b-c823fa113f51,MdS75U+XxL,51:48.9,51:48.9
19800000,52:00.0,2.0027473,com.sec.android.app.shealth,51:00.0,122,,5.9900007,103.520004,5bb6097e-17d2-47b5-b746-0a4e9dc0d986,MdS75U+XxL,57:45.5,51:49.2
19800000,53:00.0,1.8888888,com.sec.android.app.shealth,52:00.0,80,,4.21,71.47,94aae231-e86b-4bdf-adbb-c2e43a6f4655,MdS75U+XxL,57:45.8,57:45.8
19800000,54:00.0,1.9722222,com.sec.android.app.shealth,53:00.0,59,,3.28,53.68,dac6af79-593e-4d0c-80f7-1d59fcac6907,MdS75U+XxL,57:46.2,57:46.2
19800000,55:00.0,1.8888888,com.sec.android.app.shealth,54:00.0,19,,1.34,18.3,4b41713b-61ef-422c-84cc-edd8299aa7f0,MdS75U+XxL,57:46.6,57:46.6
19800000,56:00.0,2.1388888,com.sec.android.app.shealth,55:00.0,108,,5.09,97.13,739023ec-182c-4542-8f35-7c832aaaf197,MdS75U+XxL,57:46.9,57:46.9
19800000,57:00.0,2.1944447,com.sec.android.app.shealth,56:00.0,64,,3.11,57.34,b9fa3386-cef1-4754-91ea-c80e793f8873,MdS75U+XxL,57:48.6,57:48.6
19800000,58:00.0,2.0350108,com.sec.android.app.shealth,57:00.0,88,,4.4799995,76.74,f0246533-e76e-4ff5-8e40-768bf5cd84ca,MdS75U+XxL,57:59.2,57:48.9
19800000,59:00.0,1.880591,com.sec.android.app.shealth,58:00.0,91,,4.04,75.82,65944714-90bc-4e43-8424-1cd2c08f021e,MdS75U+XxL,00:09.3,58:00.2
19800000,14:00.0,2.0555556,com.sec.android.app.shealth,13:00.0,81,,3.73,69.56,eb304a8c-a9fc-458b-a942-b29b67531f65,MdS75U+XxL,31:44.6,31:44.6
19800000,16:00.0,2.2777777,com.sec.android.app.shealth,15:00.0,45,,2.1,40.64,fa1b1657-81ef-4da6-8fbe-1737e61ffc7a,MdS75U+XxL,31:44.6,31:44.6
19800000,15:00.0,1.7222222,com.sec.android.app.shealth,14:00.0,87,,3.61,71.09,83b11038-1a46-4bba-831e-8a6ad5f0e452,MdS75U+XxL,31:44.6,31:44.6
19800000,13:00.0,2.2222223,com.sec.android.app.shealth,12:00.0,32,,3.43,27.21,625a64ae-2280-4bba-ba1c-96a8cd88b86c,MdS75U+XxL,31:44.6,31:44.6
19800000,22:00.0,2.4444444,com.sec.android.app.shealth,21:00.0,29,,2.93,31.37,0123e1f8-688e-4a25-81a4-e8898e943367,MdS75U+XxL,31:44.6,31:44.6
19800000,23:00.0,2.5277777,com.sec.android.app.shealth,22:00.0,70,,4.05,67.55,68fc353f-e357-4006-a519-e9395d422292,MdS75U+XxL,31:46.7,31:46.7
19800000,25:00.0,1.8055556,com.sec.android.app.shealth,24:00.0,18,,0.77,14.73,cfd92836-06d3-4fdd-a8d9-6c5ea3003c35,MdS75U+XxL,31:49.6,31:46.7
19800000,25:00.0,1.9166666,com.sec.android.app.shealth,24:00.0,1,,0.04,0.86,b58853ed-0187-4241-b5fa-4ae4e9e224cf,MdS75U+XxL,31:46.7,31:46.7
19800000,25:00.0,1.7777778,com.sec.android.app.shealth,24:00.0,60,,3.27,48.96,6b852aba-ec73-4b42-b518-3590127ed3a3,MdS75U+XxL,31:46.7,31:46.7
19800000,28:00.0,2.1388888,com.sec.android.app.shealth,27:00.0,30,,1.44,26.43,9d3b1850-635d-46e4-a777-fd1f5cfd6b56,MdS75U+XxL,31:49.9,31:49.9
19800000,31:00.0,1.8611112,com.sec.android.app.shealth,30:00.0,110,,5.41,95.17,95d4f07d-f683-42b4-a0df-67d1f813b379,MdS75U+XxL,31:49.9,31:49.9
19800000,30:00.0,1.5555556,com.sec.android.app.shealth,29:00.0,19,,0.86,14.8,5c39b159-54de-4e3a-be38-ea8fbb845086,MdS75U+XxL,31:49.9,31:49.9
19800000,35:00.0,1.5277778,com.sec.android.app.shealth,34:00.0,36,,1.45,27.73,ebc80b36-8748-4454-8619-d71061e18391,MdS75U+XxL,31:50.9,31:50.9
19800000,34:00.0,2.6111112,com.sec.android.app.shealth,33:00.0,40,,2.34,38.07,603b6d1d-0270-438f-b3d0-be477a0638e9,MdS75U+XxL,31:51.0,31:51.0
19800000,32:00.0,2.2222223,com.sec.android.app.shealth,31:00.0,84,,4.46,76.79,2c636701-8241-4e07-9729-28549fc1f3b9,MdS75U+XxL,31:51.0,31:51.0
19800000,45:00.0,2.5555556,com.sec.android.app.shealth,44:00.0,37,,1.95,31.87,1df4bf69-df79-46f6-a3f2-cf790e82eaa4,MdS75U+XxL,31:51.0,31:51.0
19800000,36:00.0,2.2222223,com.sec.android.app.shealth,35:00.0,66,,3.56,60.09,cd5e25ee-25fd-4292-9301-dd62924fde9b,MdS75U+XxL,31:51.6,31:51.6
19800000,46:00.0,2.6944444,com.sec.android.app.shealth,45:00.0,30,,1.66,26.33,0688722c-5329-470d-80e3-1c21ee9b537d,MdS75U+XxL,31:51.6,31:51.6
19800000,47:00.0,2.0555556,com.sec.android.app.shealth,46:00.0,75,,3.7,66.49,03fa62c3-7dc2-4a50-8b84-a78580e82bb1,MdS75U+XxL,31:51.6,31:51.6
19800000,48:00.0,2.9444444,com.sec.android.app.shealth,47:00.0,15,,1.04,15.95,51ee8db0-dd69-43bc-9db6-4c55cdbc63d8,MdS75U+XxL,31:53.4,31:52.0
19800000,48:00.0,1.9444444,com.sec.android.app.shealth,47:00.0,42,,1.78,35.75,f0681ea8-b661-4f74-a294-efe5d6996fe5,MdS75U+XxL,31:52.0,31:52.0
19800000,48:00.0,1.3888888,com.sec.android.app.shealth,47:00.0,6,,0.25,3.74,ed5cac63-4fed-4251-b786-64a7a2307b9e,MdS75U+XxL,31:52.0,31:52.0
19800000,48:00.0,1.4722222,com.sec.android.app.shealth,47:00.0,1,,0.04,0.75,12380ea5-fb16-4d58-856d-fa6b7a7d7e83,MdS75U+XxL,31:52.0,31:52.0
19800000,51:00.0,2.1111112,com.sec.android.app.shealth,50:00.0,77,,3.79,67.94,20cdd6af-a11e-404b-a8dc-3c68f29067fc,MdS75U+XxL,31:53.4,31:53.4
19800000,50:00.0,1.6666666,com.sec.android.app.shealth,49:00.0,36,,1.77,29.62,2fd790c0-0c0a-45bf-8755-169671287d31,MdS75U+XxL,31:53.4,31:53.4
19800000,49:00.0,2.6388888,com.sec.android.app.shealth,48:00.0,110,,6.68,111.86,f225b34c-fc69-44db-b02f-67edf525caf7,MdS75U+XxL,31:53.5,31:53.5
19800000,09:00.0,1.8888888,com.sec.android.app.shealth,08:00.0,28,,1.14,22.39,abd607e2-1fd1-4e96-a2be-ea10e70446d7,MdS75U+XxL,31:53.6,31:53.6
19800000,08:00.0,2.5833333,com.sec.android.app.shealth,07:00.0,27,,2.35,28.41,5af137c9-28ca-40fd-92fb-e1b7401fb96e,MdS75U+XxL,31:53.6,31:53.6
19800000,10:00.0,2,com.sec.android.app.shealth,09:00.0,65,,4.16,62.82,9e7824b1-6294-4162-8936-b4bc67bfe38c,MdS75U+XxL,31:54.3,31:54.3
19800000,11:00.0,1.9444444,com.sec.android.app.shealth,10:00.0,23,,1,19.68,e80efbbb-a362-4196-bf04-d5f408e60520,MdS75U+XxL,31:54.3,31:54.3
19800000,27:00.0,4.4444447,com.sec.android.app.shealth,26:00.0,13,,0.5,11.87,80eb8342-6a08-4dcb-91d9-ed369216e837,MdS75U+XxL,31:54.6,31:54.6
19800000,15:00.0,6.0555553,com.sec.android.app.shealth,14:00.0,1,,0.12,1.58,a535b58c-11d8-4306-9ffc-bafb6fca290a,MdS75U+XxL,31:54.7,31:54.7
19800000,27:00.0,2.3611112,com.sec.android.app.shealth,26:00.0,8,,0.4,7.77,101f04d1-7df8-428b-9afc-af470fd4b9ae,MdS75U+XxL,31:54.7,31:54.7
19800000,15:00.0,2.1388888,com.sec.android.app.shealth,14:00.0,12,,1.2,15.34,f242ea77-20f9-4ceb-b1f0-46cd74e1c7ed,MdS75U+XxL,31:54.7,31:54.7
19800000,28:00.0,2.3055556,com.sec.android.app.shealth,27:00.0,17,,1.1,17.14,3a1d4e1e-65db-4a5d-b27f-cdc2baa58e8e,MdS75U+XxL,31:56.2,31:56.2
19800000,29:00.0,1.3888888,com.sec.android.app.shealth,28:00.0,24,,1.01,16.24,66f17699-031c-4d7d-b202-c377fba4fed5,MdS75U+XxL,31:58.0,31:56.3
19800000,29:00.0,2.0555556,com.sec.android.app.shealth,28:00.0,18,,1.16,17.6,1540ffdf-0483-496a-9c48-7f63cf59e0df,MdS75U+XxL,31:56.3,31:56.3
19800000,29:00.0,2.6111112,com.sec.android.app.shealth,28:00.0,1,,0.05,0.99,bad18d46-61c7-463b-9ce5-e19ca3b926b1,MdS75U+XxL,31:56.3,31:56.3
19800000,29:00.0,2.2777777,com.sec.android.app.shealth,28:00.0,1,,0.04,0.93,92d3c4f2-3990-4150-88b8-dbd3120876b7,MdS75U+XxL,31:56.5,31:56.5
19800000,30:00.0,1.8055556,com.sec.android.app.shealth,29:00.0,44,,2.03,37.06,f50ef5a9-4ca0-484e-b2e4-a6e867424a1e,MdS75U+XxL,31:58.2,31:58.2
19800000,32:00.0,1.8333334,com.sec.android.app.shealth,31:00.0,82,,4.19,66.02,8b8a9f2a-0da0-4b88-9b5d-062af8e49821,MdS75U+XxL,31:59.8,31:59.8
19800000,34:00.0,1.7222222,com.sec.android.app.shealth,33:00.0,8,,0.32,6.27,c6319e31-54b3-43d0-abbf-d1b7fc81c1d9,MdS75U+XxL,32:04.7,31:59.8
19800000,33:00.0,2.1388888,com.sec.android.app.shealth,32:00.0,127,,6.82,115.86,4d10efe8-1da2-4165-b867-4cf5405caa44,MdS75U+XxL,31:59.8,31:59.8
19800000,34:00.0,2.9722223,com.sec.android.app.shealth,33:00.0,10,,0.5,10.96,628dcb57-ed94-4e19-8eb0-0a9bbe71b38e,MdS75U+XxL,31:59.9,31:59.9
19800000,35:00.0,1.2777778,com.sec.android.app.shealth,34:00.0,24,,1.06,16.72,11b3dd7c-147d-4ad6-b931-ce97ec647051,MdS75U+XxL,32:04.7,32:04.7
19800000,37:00.0,2.0833333,com.sec.android.app.shealth,36:00.0,6,,0.23,4.05,533c6186-c190-4350-b392-37244b049299,MdS75U+XxL,32:05.9,32:05.1
19800000,36:00.0,1.1666666,com.sec.android.app.shealth,35:00.0,8,,0.33,5.3,5068051c-e2a4-4c97-8c63-69522f5c1a86,MdS75U+XxL,32:05.4,32:05.4
19800000,37:00.0,1.25,com.sec.android.app.shealth,36:00.0,19,,0.76,13.95,ade453f9-89eb-4aac-b3eb-52316a18809b,MdS75U+XxL,32:05.4,32:05.4
19800000,38:00.0,2.3055556,com.sec.android.app.shealth,37:00.0,80,,4.96,74.98,af9d5244-26e6-498d-8159-a050a10df53e,MdS75U+XxL,32:07.2,32:06.5
19800000,38:00.0,2.9444444,com.sec.android.app.shealth,37:00.0,6,,0.31,5.74,6a6217da-837f-4950-8847-4d0586e9b2ca,MdS75U+XxL,32:06.5,32:06.5
19800000,39:00.0,2.4722223,com.sec.android.app.shealth,38:00.0,90,,5.59,87.45,ef9eb259-eda0-46c2-9373-e61e8a3d79ed,MdS75U+XxL,32:07.2,32:07.2
19800000,39:00.0,1.3611112,com.sec.android.app.shealth,38:00.0,1,,0.04,0.72,8742e3d2-2659-4459-8f69-28f2370f241e,MdS75U+XxL,32:07.2,32:07.2
19800000,39:00.0,1.25,com.sec.android.app.shealth,38:00.0,1,,0.04,0.69,52939787-4e94-44f9-a9b4-0fbe2f678298,MdS75U+XxL,32:07.4,32:07.4
19800000,39:00.0,1.6111112,com.sec.android.app.shealth,38:00.0,1,,0.04,0.79,19ca39f3-aa4d-4198-83c4-1029558f3911,MdS75U+XxL,32:07.4,32:07.4
19800000,40:00.0,1.7777778,com.sec.android.app.shealth,39:00.0,78,,3.58,61.38,aa227722-3ff2-4d74-a2c6-46122c82318e,MdS75U+XxL,32:08.2,32:07.9
19800000,40:00.0,1.25,com.sec.android.app.shealth,39:00.0,1,,0.04,0.69,a0aad89b-9cf9-414c-aa1e-19ce01bb0f10,MdS75U+XxL,32:07.9,32:07.9
19800000,42:00.0,2.4166667,com.sec.android.app.shealth,41:00.0,15,,1.19,13.13,2590ccb1-3a93-46c5-a2fa-503a8a301526,MdS75U+XxL,32:08.2,32:08.2
19800000,41:00.0,1.9166666,com.sec.android.app.shealth,40:00.0,18,,1.19,16.21,fe1c6c5d-3c66-4746-97b9-ca30c95f0b12,MdS75U+XxL,32:08.2,32:08.2
19800000,45:00.0,2.9722223,com.sec.android.app.shealth,44:00.0,56,,2.7,52.8,80286c62-3a86-4f90-bfe4-314c78d867e4,MdS75U+XxL,32:08.4,32:08.4
19800000,44:00.0,1.5277778,com.sec.android.app.shealth,43:00.0,8,,0.59,5.11,e9b1febe-1d74-441b-be30-ea5b5b1b4d0a,MdS75U+XxL,32:08.4,32:08.4
19800000,43:00.0,2.4166667,com.sec.android.app.shealth,42:00.0,30,,2,28.05,ca6b415f-cbd7-4e88-9de9-4d25511a9494,MdS75U+XxL,32:08.4,32:08.4
19800000,46:00.0,1,com.sec.android.app.shealth,45:00.0,11,,0.42,6.71,e08d547c-b9ce-40cc-bc13-5049fc5efd73,MdS75U+XxL,32:08.7,32:08.4
19800000,48:00.0,1.6388888,com.sec.android.app.shealth,47:00.0,20,,0.9,14.7,fa2b3101-d55e-4bd7-b9d7-0b37ee72a01d,MdS75U+XxL,32:09.2,32:08.7
19800000,47:00.0,1.8888888,com.sec.android.app.shealth,46:00.0,32,,2.25,28.01,84dc5134-b573-4697-921b-bdb25a32bcf8,MdS75U+XxL,32:08.7,32:08.7
19800000,48:00.0,4.388889,com.sec.android.app.shealth,47:00.0,7,,0.33,7.54,5dd3b771-380f-4acf-88c8-826e371e0df4,MdS75U+XxL,32:08.7,32:08.7
19800000,49:00.0,2.3611112,com.sec.android.app.shealth,48:00.0,58,,2.58,51.97,0564c4a0-c06f-4fe0-a60d-33fb57d84e7a,MdS75U+XxL,32:09.0,32:09.0
19800000,49:00.0,2,com.sec.android.app.shealth,48:00.0,1,,0.04,0.88,2dcb42eb-37a7-4154-b396-b3c8adcf6024,MdS75U+XxL,32:09.2,32:09.2
19800000,52:00.0,1.4722222,com.sec.android.app.shealth,51:00.0,45,,2.18,34.5,6843bac0-bc92-4d73-8154-031f91011d14,MdS75U+XxL,32:09.5,32:09.5
19800000,53:00.0,1,com.sec.android.app.shealth,52:00.0,5,,0.19,3,85b399c9-4c61-4d2e-bcdc-bcf4f89cd80c,MdS75U+XxL,32:09.5,32:09.5
19800000,53:00.0,2.4444444,com.sec.android.app.shealth,52:00.0,22,,0.96,18.18,3104daf0-7826-447b-bc43-86e619293928,MdS75U+XxL,32:09.6,32:09.6
19800000,50:00.0,1.75,com.sec.android.app.shealth,49:00.0,48,,2.1,37.16,59607aa2-2158-4558-9de6-d39b493a6431,MdS75U+XxL,32:12.1,32:12.1
19800000,55:00.0,1.6666666,com.sec.android.app.shealth,54:00.0,7,,0.63,4.43,a3c8e82b-d644-43ca-a7da-016142afe1cb,MdS75U+XxL,32:12.1,32:12.1
19800000,54:00.0,1.8333334,com.sec.android.app.shealth,53:00.0,99,,4.76,81.64,a9a1276f-59be-4c1d-9509-f763e0be817c,MdS75U+XxL,32:12.1,32:12.1
19800000,56:00.0,1.4444444,com.sec.android.app.shealth,55:00.0,10,,0.99,9.2,26b0949a-706f-4e3d-a9de-39ae70bf868d,MdS75U+XxL,32:12.1,32:12.1
19800000,57:00.0,1.4722222,com.sec.android.app.shealth,56:00.0,17,,0.7,12.8,c0f1096c-7b4d-4135-8e66-0aa59ecc7c0d,MdS75U+XxL,32:12.6,32:12.6
19800000,58:00.0,2.1111112,com.sec.android.app.shealth,57:00.0,27,,1.12,23.25,966d1739-2ec0-4f56-b5b1-050ebcd0a83b,MdS75U+XxL,32:12.8,32:12.8
19800000,58:00.0,3.5277777,com.sec.android.app.shealth,57:00.0,21,,1.56,24.83,c560a229-9368-438f-aaea-7f053af87b00,MdS75U+XxL,32:12.8,32:12.8
19800000,58:00.0,1.4166666,com.sec.android.app.shealth,57:00.0,1,,0.04,0.74,3982a805-e83b-4e80-a525-b6438ec6bbe7,MdS75U+XxL,32:12.8,32:12.8
19800000,58:00.0,1.5833334,com.sec.android.app.shealth,57:00.0,1,,0.04,0.78,bd0a2967-d8fe-4629-9e0b-0bbbcbee42be,MdS75U+XxL,32:12.8,32:12.8
19800000,58:00.0,2,com.sec.android.app.shealth,57:00.0,1,,0.04,0.88,1f101e07-5d90-4bfe-9989-12c05641a820,MdS75U+XxL,32:12.8,32:12.8
19800000,59:00.0,2.3333333,com.sec.android.app.shealth,58:00.0,7,,0.5,5.21,57170253-3dd5-44e0-9e16-953df41c8b2f,MdS75U+XxL,32:13.5,32:13.1
19800000,59:00.0,3.8611112,com.sec.android.app.shealth,58:00.0,1,,0.05,1.24,ca2e3b92-e252-41a8-9055-75e2ba8d2b87,MdS75U+XxL,32:13.1,32:13.1
19800000,59:00.0,2.7777777,com.sec.android.app.shealth,58:00.0,1,,0.09,1.05,459eff13-6401-433a-a8d7-17fbdf2c6c91,MdS75U+XxL,32:13.1,32:13.1
19800000,59:00.0,4.0277777,com.sec.android.app.shealth,58:00.0,12,,0.61,14.15,8155d795-7fc6-49c7-bfb0-e24d11b6e321,MdS75U+XxL,32:13.1,32:13.1
19800000,00:00.0,1.7222222,com.sec.android.app.shealth,59:00.0,29,,1.39,21.73,44d41cb0-73c9-462b-9c84-d48252d3a4bd,MdS75U+XxL,32:13.7,32:13.7
19800000,01:00.0,2.3333333,com.sec.android.app.shealth,00:00.0,44,,2.73,40.13,f5720a6a-5a5f-4d44-ab8d-b56e152ae620,MdS75U+XxL,32:13.7,32:13.7
19800000,11:00.0,1.5833334,com.sec.android.app.shealth,10:00.0,70,,2.83,54,f5bcd4b5-2128-4a33-834f-b8b7642ddd1b,MdS75U+XxL,32:13.7,32:13.7
19800000,12:00.0,1.4444444,com.sec.android.app.shealth,11:00.0,18,,0.72,13.39,33517d50-1f59-439a-a650-605fc73d62b5,MdS75U+XxL,32:14.4,32:14.4
19800000,14:00.0,2.1111112,com.sec.android.app.shealth,13:00.0,33,,1.82,28.67,1dfa5d98-7970-46f6-a52d-1f8be9f168f6,MdS75U+XxL,32:14.9,32:14.4
19800000,14:00.0,2.0555556,com.sec.android.app.shealth,13:00.0,1,,0.04,0.89,a4ac168e-97d6-4260-9247-2058addecbca,MdS75U+XxL,32:14.4,32:14.4
19800000,10:00.0,1.9444444,com.sec.android.app.shealth,09:00.0,117,,5.22,93.02,27415147-6c82-48bc-9cd9-9d740bb62085,MdS75U+XxL,32:14.4,32:14.4
